SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,USA_ATCF_ID,USA_WIND,USA_PRES,Target_Delta_Wind_6h,Target_Delta_Pres_6h,Target_Delta_Wind_12h,Target_Delta_Pres_12h,Target_Delta_Wind_18h,Target_Delta_Pres_18h,Target_Delta_Wind_24h,Target_Delta_Pres_24h,Target_Delta_Wind_30h,Target_Delta_Pres_30h,Target_Delta_Wind_36h,Target_Delta_Pres_36h,Target_Delta_Wind_42h,Target_Delta_Pres_42h,Target_Delta_Wind_48h,Target_Delta_Pres_48h,Target_Delta_Wind_54h,Target_Delta_Pres_54h,Target_Delta_Wind_60h,Target_Delta_Pres_60h,Target_Delta_Wind_66h,Target_Delta_Pres_66h,Target_Delta_Wind_72h,Target_Delta_Pres_72h,Target_Delta_Wind_78h,Target_Delta_Pres_78h,Target_Delta_Wind_84h,Target_Delta_Pres_84h,Target_Delta_Wind_90h,Target_Delta_Pres_90h,Target_Delta_Wind_96h,Target_Delta_Pres_96h,Target_Delta_Wind_102h,Target_Delta_Pres_102h,Target_Delta_Wind_108h,Target_Delta_Pres_108h,Target_Delta_Wind_114h,Target_Delta_Pres_114h,Target_Delta_Wind_120h,Target_Delta_Pres_120h,Year
2022025S11091,2022,SI,MM,BATSIRAI,2022-01-28 12:00:00,TS,-18.4,73.375,SH082022,50.0,995.0,5.0,-2.0,5.0,-3.0,5.0,-4.0,25.0,-16.0,30.0,-20.0,40.0,-31.0,45.0,-35.0,45.0,-34.0,40.0,-30.0,40.0,-29.0,35.0,-25.0,25.0,-18.0,15.0,-13.0,15.0,-14.0,20.0,-16.0,30.0,-23.0,40.0,-26.0,55.0,-41.0,70.0,-57.0,75.0,-63.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-01-29 00:00:00,TS,-18.3,71.625,SH082022,55.0,992.0,0.0,-1.0,20.0,-13.0,25.0,-17.0,35.0,-28.0,40.0,-32.0,40.0,-31.0,35.0,-27.0,35.0,-26.0,30.0,-22.0,20.0,-15.0,10.0,-10.0,10.0,-11.0,15.0,-13.0,25.0,-20.0,35.0,-23.0,50.0,-38.0,65.0,-54.0,70.0,-60.0,65.0,-56.0,60.0,-52.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-01-29 12:00:00,TS,-17.9,69.8125,SH082022,75.0,979.0,5.0,-4.0,15.0,-15.0,20.0,-19.0,20.0,-18.0,15.0,-14.0,15.0,-13.0,10.0,-9.0,0.0,-2.0,-10.0,3.0,-10.0,2.0,-5.0,0.0,5.0,-7.0,15.0,-10.0,30.0,-25.0,45.0,-41.0,50.0,-47.0,45.0,-43.0,40.0,-39.0,35.0,-33.0,35.0,-33.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-01-30 00:00:00,TS,-17.5,68.125,SH082022,90.0,964.0,5.0,-4.0,5.0,-3.0,0.0,1.0,0.0,2.0,-5.0,6.0,-15.0,13.0,-25.0,18.0,-25.0,17.0,-20.0,15.0,-10.0,8.0,0.0,5.0,15.0,-10.0,30.0,-26.0,35.0,-32.0,30.0,-28.0,25.0,-24.0,20.0,-18.0,20.0,-18.0,15.0,-15.0,20.0,-19.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-01-30 12:00:00,TS,-16.6,65.875,SH082022,95.0,961.0,-5.0,4.0,-5.0,5.0,-10.0,9.0,-20.0,16.0,-30.0,21.0,-30.0,20.0,-25.0,18.0,-15.0,11.0,-5.0,8.0,10.0,-7.0,25.0,-23.0,30.0,-29.0,25.0,-25.0,20.0,-21.0,15.0,-15.0,15.0,-15.0,10.0,-12.0,15.0,-16.0,20.0,-20.0,20.0,-20.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-01-31 00:00:00,TS,-16.3,64.5,SH082022,90.0,966.0,-5.0,4.0,-15.0,11.0,-25.0,16.0,-25.0,15.0,-20.0,13.0,-10.0,6.0,0.0,3.0,15.0,-12.0,30.0,-28.0,35.0,-34.0,30.0,-30.0,25.0,-26.0,20.0,-20.0,20.0,-20.0,15.0,-17.0,20.0,-21.0,25.0,-25.0,25.0,-25.0,25.0,-25.0,15.0,-17.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-01-31 12:00:00,TS,-15.8,63.1875,SH082022,75.0,977.0,-10.0,5.0,-10.0,4.0,-5.0,2.0,5.0,-5.0,15.0,-8.0,30.0,-23.0,45.0,-39.0,50.0,-45.0,45.0,-41.0,40.0,-37.0,35.0,-31.0,35.0,-31.0,30.0,-28.0,35.0,-32.0,40.0,-36.0,40.0,-36.0,40.0,-36.0,30.0,-28.0,25.0,-24.0,25.0,-24.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-01 00:00:00,TS,-16.4,62.1875,SH082022,65.0,981.0,5.0,-2.0,15.0,-9.0,25.0,-12.0,40.0,-27.0,55.0,-43.0,60.0,-49.0,55.0,-45.0,50.0,-41.0,45.0,-35.0,45.0,-35.0,40.0,-32.0,45.0,-36.0,50.0,-40.0,50.0,-40.0,50.0,-40.0,40.0,-32.0,35.0,-28.0,35.0,-28.0,25.0,-20.0,-5.0,-1.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-01 12:00:00,TS,-17.1,60.0,SH082022,80.0,972.0,10.0,-3.0,25.0,-18.0,40.0,-34.0,45.0,-40.0,40.0,-36.0,35.0,-32.0,30.0,-26.0,30.0,-26.0,25.0,-23.0,30.0,-27.0,35.0,-31.0,35.0,-31.0,35.0,-31.0,25.0,-23.0,20.0,-19.0,20.0,-19.0,10.0,-11.0,-20.0,8.0,-35.0,16.0,-45.0,20.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-02 00:00:00,TS,-18.1,58.3125,SH082022,105.0,954.0,15.0,-16.0,20.0,-22.0,15.0,-18.0,10.0,-14.0,5.0,-8.0,5.0,-8.0,0.0,-5.0,5.0,-9.0,10.0,-13.0,10.0,-13.0,10.0,-13.0,0.0,-5.0,-5.0,-1.0,-5.0,-1.0,-15.0,7.0,-45.0,26.0,-60.0,34.0,-70.0,38.0,-65.0,41.0,-65.0,41.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-02 12:00:00,TS,-18.8,56.6875,SH082022,125.0,932.0,-5.0,4.0,-10.0,8.0,-15.0,14.0,-15.0,14.0,-20.0,17.0,-15.0,13.0,-10.0,9.0,-10.0,9.0,-10.0,9.0,-20.0,17.0,-25.0,21.0,-25.0,21.0,-35.0,29.0,-65.0,48.0,-80.0,56.0,-90.0,60.0,-85.0,63.0,-85.0,63.0,-95.0,65.0,-90.0,65.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-03 00:00:00,TS,-19.0,55.6875,SH082022,115.0,940.0,-5.0,6.0,-5.0,6.0,-10.0,9.0,-5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,-10.0,9.0,-15.0,13.0,-15.0,13.0,-25.0,21.0,-55.0,40.0,-70.0,48.0,-80.0,52.0,-75.0,55.0,-75.0,55.0,-85.0,57.0,-80.0,57.0,-65.0,44.0,-70.0,51.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-03 12:00:00,TS,-19.2,55.0,SH082022,110.0,946.0,-5.0,3.0,0.0,-1.0,5.0,-5.0,5.0,-5.0,5.0,-5.0,-5.0,3.0,-10.0,7.0,-10.0,7.0,-20.0,15.0,-50.0,34.0,-65.0,42.0,-75.0,46.0,-70.0,49.0,-70.0,49.0,-80.0,51.0,-75.0,51.0,-60.0,38.0,-65.0,45.0,-65.0,40.0,-70.0,44.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-04 00:00:00,TS,-19.3,53.8125,SH082022,110.0,945.0,5.0,-4.0,5.0,-4.0,5.0,-4.0,-5.0,4.0,-10.0,8.0,-10.0,8.0,-20.0,16.0,-50.0,35.0,-65.0,43.0,-75.0,47.0,-70.0,50.0,-70.0,50.0,-80.0,52.0,-75.0,52.0,-60.0,39.0,-65.0,46.0,-65.0,41.0,-70.0,45.0,-75.0,44.0,-80.0,45.0,2022
2022025S11091,2022,SI,MM,BATSIRAI,2022-02-04 12:00:00,TS,-19.4,52.5,SH082022,115.0,941.0,0.0,0.0,-10.0,8.0,-15.0,12.0,-15.0,12.0,-25.0,20.0,-55.0,39.0,-70.0,47.0,-80.0,51.0,-75.0,54.0,-75.0,54.0,-85.0,56.0,-80.0,56.0,-65.0,43.0,-70.0,50.0,-70.0,45.0,-75.0,49.0,-80.0,48.0,-85.0,49.0,-90.0,59.0,-90.0,63.0,2022
2022030S14147,2022,SP,EA,UNNAMED,2022-01-30 00:00:00,TS,-13.9,148.0,SH092022,25.0,1004.0,0.0,0.0,5.0,-2.0,10.0,-5.0,10.0,-5.0,20.0,-10.0,15.0,-5.0,15.0,-5.0,10.0,-4.0,10.0,-4.0,5.0,-2.0,5.0,-3.0,5.0,-5.0,5.0,-7.0,0.0,-4.0,-5.0,-4.0,-5.0,-2.0,-5.0,-2.0,-5.0,-3.0,-5.0,-4.0,5.0,-5.0,2022
2022038S19164,2022,SP,MM,DOVI,2022-02-07 00:00:00,TS,-19.3,164.0,SH112022,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,-12.0,0.0,-12.0,5.0,-14.0,5.0,-5.0,10.0,-14.0,20.0,-15.0,20.0,-18.0,20.0,-24.0,25.0,-15.0,40.0,-28.0,50.0,-35.0,55.0,-40.0,65.0,-22.0,55.0,-47.0,45.0,-38.0,40.0,-35.0,30.0,-29.0,2022
2022038S19164,2022,SP,MM,DOVI,2022-02-07 12:00:00,TS,-19.0,165.125,SH112022,25.0,1004.0,0.0,-12.0,0.0,-12.0,0.0,-12.0,5.0,-14.0,5.0,-5.0,10.0,-14.0,20.0,-15.0,20.0,-18.0,20.0,-24.0,25.0,-15.0,40.0,-28.0,50.0,-35.0,55.0,-40.0,65.0,-22.0,55.0,-47.0,45.0,-38.0,40.0,-35.0,30.0,-29.0,30.0,-27.0,30.0,-26.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-15 12:00:00,TS,-14.7,73.0,SH132022,25.0,998.0,5.0,0.0,5.0,-1.0,5.0,-1.0,5.0,-1.0,10.0,-1.0,20.0,0.0,25.0,-4.0,30.0,-4.0,25.0,-7.0,40.0,-14.0,50.0,-20.0,50.0,-13.0,50.0,-12.0,40.0,-15.0,45.0,-15.0,50.0,-18.0,60.0,-33.0,75.0,-47.0,80.0,-47.0,90.0,-59.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-16 00:00:00,TS,-14.3,70.875,SH132022,30.0,997.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,1.0,20.0,-3.0,25.0,-3.0,20.0,-6.0,35.0,-13.0,45.0,-19.0,45.0,-12.0,45.0,-11.0,35.0,-14.0,40.0,-14.0,45.0,-17.0,55.0,-32.0,70.0,-46.0,75.0,-46.0,85.0,-58.0,85.0,-58.0,75.0,-49.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-16 12:00:00,TS,-14.1,68.875,SH132022,30.0,997.0,5.0,0.0,15.0,1.0,20.0,-3.0,25.0,-3.0,20.0,-6.0,35.0,-13.0,45.0,-19.0,45.0,-12.0,45.0,-11.0,35.0,-14.0,40.0,-14.0,45.0,-17.0,55.0,-32.0,70.0,-46.0,75.0,-46.0,85.0,-58.0,85.0,-58.0,75.0,-49.0,65.0,-43.0,65.0,-44.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-17 00:00:00,TS,-14.1,67.0,SH132022,45.0,998.0,5.0,-4.0,10.0,-4.0,5.0,-7.0,20.0,-14.0,30.0,-20.0,30.0,-13.0,30.0,-12.0,20.0,-15.0,25.0,-15.0,30.0,-18.0,40.0,-33.0,55.0,-47.0,60.0,-47.0,70.0,-59.0,70.0,-59.0,60.0,-50.0,50.0,-44.0,50.0,-45.0,45.0,-41.0,45.0,-38.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-17 12:00:00,TS,-13.8,64.5,SH132022,55.0,994.0,-5.0,-3.0,10.0,-10.0,20.0,-16.0,20.0,-9.0,20.0,-8.0,10.0,-11.0,15.0,-11.0,20.0,-14.0,30.0,-29.0,45.0,-43.0,50.0,-43.0,60.0,-55.0,60.0,-55.0,50.0,-46.0,40.0,-40.0,40.0,-41.0,35.0,-37.0,35.0,-34.0,25.0,-29.0,20.0,-24.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-18 00:00:00,TS,-13.7,63.1875,SH132022,65.0,984.0,10.0,-6.0,10.0,1.0,10.0,2.0,0.0,-1.0,5.0,-1.0,10.0,-4.0,20.0,-19.0,35.0,-33.0,40.0,-33.0,50.0,-45.0,50.0,-45.0,40.0,-36.0,30.0,-30.0,30.0,-31.0,25.0,-27.0,25.0,-24.0,15.0,-19.0,10.0,-14.0,10.0,-12.0,0.0,-6.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-18 12:00:00,TS,-14.5,61.59375,SH132022,75.0,985.0,0.0,1.0,-10.0,-2.0,-5.0,-2.0,0.0,-5.0,10.0,-20.0,25.0,-34.0,30.0,-34.0,40.0,-46.0,40.0,-46.0,30.0,-37.0,20.0,-31.0,20.0,-32.0,15.0,-28.0,15.0,-25.0,5.0,-20.0,0.0,-15.0,0.0,-13.0,-10.0,-7.0,-20.0,-5.0,-30.0,-2.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-19 00:00:00,TS,-15.4,59.8125,SH132022,65.0,983.0,5.0,0.0,10.0,-3.0,20.0,-18.0,35.0,-32.0,40.0,-32.0,50.0,-44.0,50.0,-44.0,40.0,-35.0,30.0,-29.0,30.0,-30.0,25.0,-26.0,25.0,-23.0,15.0,-18.0,10.0,-13.0,10.0,-11.0,0.0,-5.0,-10.0,-3.0,-20.0,0.0,-30.0,11.0,-30.0,4.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-19 12:00:00,TS,-16.3,58.3125,SH132022,75.0,980.0,10.0,-15.0,25.0,-29.0,30.0,-29.0,40.0,-41.0,40.0,-41.0,30.0,-32.0,20.0,-26.0,20.0,-27.0,15.0,-23.0,15.0,-20.0,5.0,-15.0,0.0,-10.0,0.0,-8.0,-10.0,-2.0,-20.0,0.0,-30.0,3.0,-40.0,14.0,-40.0,7.0,-30.0,8.0,-20.0,0.0,2022
2022047S15073,2022,SI,MM,EMNATI,2022-02-20 00:00:00,TS,-17.1,56.59375,SH132022,100.0,951.0,5.0,0.0,15.0,-12.0,15.0,-12.0,5.0,-3.0,-5.0,3.0,-5.0,2.0,-10.0,6.0,-10.0,9.0,-20.0,14.0,-25.0,19.0,-25.0,21.0,-35.0,27.0,-45.0,29.0,-55.0,32.0,-65.0,43.0,-65.0,36.0,-55.0,37.0,-45.0,29.0,-50.0,37.0,-55.0,38.0,2022
2022054S13100,2022,SI,WA,VERNON,2022-02-24 00:00:00,TS,-12.8,96.8125,SH142022,25.0,1004.0,5.0,-4.0,10.0,-10.0,15.0,-10.0,25.0,-12.0,35.0,-18.0,45.0,-23.0,65.0,-37.0,85.0,-54.0,85.0,-54.0,65.0,-37.0,55.0,-29.0,65.0,-38.0,40.0,-20.0,35.0,-17.0,20.0,-7.0,20.0,-7.0,25.0,-10.0,20.0,-8.0,20.0,-13.0,20.0,-11.0,2022
2022054S13100,2022,SI,WA,VERNON,2022-02-24 12:00:00,TS,-13.2,96.125,SH142022,35.0,994.0,5.0,0.0,15.0,-2.0,25.0,-8.0,35.0,-13.0,55.0,-27.0,75.0,-44.0,75.0,-44.0,55.0,-27.0,45.0,-19.0,55.0,-28.0,30.0,-10.0,25.0,-7.0,10.0,3.0,10.0,3.0,15.0,0.0,10.0,2.0,10.0,-3.0,10.0,-1.0,10.0,2.0,10.0,1.0,2022
2022054S13100,2022,SI,WA,VERNON,2022-02-25 00:00:00,TS,-13.6,95.3125,SH142022,50.0,992.0,10.0,-6.0,20.0,-11.0,40.0,-25.0,60.0,-42.0,60.0,-42.0,40.0,-25.0,30.0,-17.0,40.0,-26.0,15.0,-8.0,10.0,-5.0,-5.0,5.0,-5.0,5.0,0.0,2.0,-5.0,4.0,-5.0,-1.0,-5.0,1.0,-5.0,4.0,-5.0,3.0,-5.0,4.0,0.0,-1.0,2022
2022054S13100,2022,SI,WA,VERNON,2022-02-25 12:00:00,TS,-14.3,93.5,SH142022,70.0,981.0,20.0,-14.0,40.0,-31.0,40.0,-31.0,20.0,-14.0,10.0,-6.0,20.0,-15.0,-5.0,3.0,-10.0,6.0,-25.0,16.0,-25.0,16.0,-20.0,13.0,-25.0,15.0,-25.0,10.0,-25.0,12.0,-25.0,15.0,-25.0,14.0,-25.0,15.0,-20.0,10.0,-20.0,11.0,-20.0,11.0,2022
2022054S13100,2022,SI,WA,VERNON,2022-02-26 00:00:00,TS,-14.9,91.125,SH142022,110.0,950.0,0.0,0.0,-20.0,17.0,-30.0,25.0,-20.0,16.0,-45.0,34.0,-50.0,37.0,-65.0,47.0,-65.0,47.0,-60.0,44.0,-65.0,46.0,-65.0,41.0,-65.0,43.0,-65.0,46.0,-65.0,45.0,-65.0,46.0,-60.0,41.0,-60.0,42.0,-60.0,42.0,-55.0,39.0,-50.0,35.0,2022
2022054S13100,2022,SI,MM,VERNON,2022-02-26 12:00:00,TS,-14.0,88.125,SH142022,90.0,967.0,-10.0,8.0,0.0,-1.0,-25.0,17.0,-30.0,20.0,-45.0,30.0,-45.0,30.0,-40.0,27.0,-45.0,29.0,-45.0,24.0,-45.0,26.0,-45.0,29.0,-45.0,28.0,-45.0,29.0,-40.0,24.0,-40.0,25.0,-40.0,25.0,-35.0,22.0,-30.0,18.0,-40.0,24.0,-45.0,26.0,2022
2022054S13100,2022,SI,MM,VERNON,2022-02-27 00:00:00,TS,-12.4,87.625,SH142022,90.0,966.0,-25.0,18.0,-30.0,21.0,-45.0,31.0,-45.0,31.0,-40.0,28.0,-45.0,30.0,-45.0,25.0,-45.0,27.0,-45.0,30.0,-45.0,29.0,-45.0,30.0,-40.0,25.0,-40.0,26.0,-40.0,26.0,-35.0,23.0,-30.0,19.0,-40.0,25.0,-45.0,27.0,-45.0,26.0,-45.0,25.0,2022
2022054S13100,2022,SI,MM,VERNON,2022-02-27 12:00:00,TS,-12.3,88.625,SH142022,60.0,987.0,-15.0,10.0,-15.0,10.0,-10.0,7.0,-15.0,9.0,-15.0,4.0,-15.0,6.0,-15.0,9.0,-15.0,8.0,-15.0,9.0,-10.0,4.0,-10.0,5.0,-10.0,5.0,-5.0,2.0,0.0,-2.0,-10.0,4.0,-15.0,6.0,-15.0,5.0,-15.0,4.0,-15.0,6.0,0.0,-3.0,2022
2022054S13100,2022,SI,MM,VERNON,2022-02-28 00:00:00,TS,-13.8,87.8125,SH142022,45.0,997.0,5.0,-3.0,0.0,-1.0,0.0,-6.0,0.0,-4.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,5.0,-6.0,5.0,-5.0,5.0,-5.0,10.0,-8.0,15.0,-12.0,5.0,-6.0,0.0,-4.0,0.0,-5.0,0.0,-6.0,0.0,-4.0,15.0,-13.0,5.0,-7.0,0.0,-7.0,2022
2022054S13100,2022,SI,MM,VERNON,2022-02-28 12:00:00,TS,-13.8,87.5,SH142022,45.0,996.0,0.0,-5.0,0.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,5.0,-5.0,5.0,-4.0,5.0,-4.0,10.0,-7.0,15.0,-11.0,5.0,-5.0,0.0,-3.0,0.0,-4.0,0.0,-5.0,0.0,-3.0,15.0,-12.0,5.0,-6.0,0.0,-6.0,0.0,-5.0,0.0,-6.0,2022
2022055S13129,2022,SI,WA,ANIKA,2022-02-24 00:00:00,TS,-12.8,128.75,SH152022,25.0,998.0,0.0,-2.0,5.0,-4.0,5.0,-6.0,5.0,-4.0,5.0,-8.0,10.0,-1.0,20.0,-8.0,20.0,-4.0,30.0,-10.0,25.0,-6.0,10.0,-1.0,5.0,-8.0,0.0,-6.0,0.0,-6.0,5.0,-8.0,0.0,-5.0,0.0,-5.0,-5.0,-2.0,-5.0,-2.0,-5.0,-2.0,2022
2022055S13129,2022,SI,WA,ANIKA,2022-02-24 12:00:00,TS,-12.6,128.0,SH152022,30.0,994.0,0.0,-2.0,0.0,0.0,0.0,-4.0,5.0,3.0,15.0,-4.0,15.0,0.0,25.0,-6.0,20.0,-2.0,5.0,3.0,0.0,-4.0,-5.0,-2.0,-5.0,-2.0,0.0,-4.0,-5.0,-1.0,-5.0,-1.0,-10.0,2.0,-10.0,2.0,-10.0,2.0,-5.0,-2.0,0.0,-3.0,2022
2022055S13129,2022,SI,WA,ANIKA,2022-02-25 00:00:00,TS,-12.5,127.875,SH152022,30.0,994.0,0.0,-4.0,5.0,3.0,15.0,-4.0,15.0,0.0,25.0,-6.0,20.0,-2.0,5.0,3.0,0.0,-4.0,-5.0,-2.0,-5.0,-2.0,0.0,-4.0,-5.0,-1.0,-5.0,-1.0,-10.0,2.0,-10.0,2.0,-10.0,2.0,-5.0,-2.0,0.0,-3.0,5.0,1.0,10.0,1.0,2022
2022055S13129,2022,SI,WA,ANIKA,2022-02-25 12:00:00,TS,-12.7,127.6875,SH152022,35.0,997.0,10.0,-7.0,10.0,-3.0,20.0,-9.0,15.0,-5.0,0.0,0.0,-5.0,-7.0,-10.0,-5.0,-10.0,-5.0,-5.0,-7.0,-10.0,-4.0,-10.0,-4.0,-15.0,-1.0,-15.0,-1.0,-15.0,-1.0,-10.0,-5.0,-5.0,-6.0,0.0,-2.0,5.0,-2.0,5.0,-5.0,10.0,-8.0,2022
2022055S13129,2022,SI,WA,ANIKA,2022-02-26 00:00:00,TS,-12.9,127.5,SH152022,45.0,994.0,10.0,-6.0,5.0,-2.0,-10.0,3.0,-15.0,-4.0,-20.0,-2.0,-20.0,-2.0,-15.0,-4.0,-20.0,-1.0,-20.0,-1.0,-25.0,2.0,-25.0,2.0,-25.0,2.0,-20.0,-2.0,-15.0,-3.0,-10.0,1.0,-5.0,1.0,-5.0,-2.0,0.0,-5.0,-10.0,0.0,-10.0,0.0,2022
2022055S13129,2022,SI,WA,ANIKA,2022-02-26 12:00:00,TS,-13.9,127.125,SH152022,50.0,992.0,-15.0,5.0,-20.0,-2.0,-25.0,0.0,-25.0,0.0,-20.0,-2.0,-25.0,1.0,-25.0,1.0,-30.0,4.0,-30.0,4.0,-30.0,4.0,-25.0,0.0,-20.0,-1.0,-15.0,3.0,-10.0,3.0,-10.0,0.0,-5.0,-3.0,-15.0,2.0,-15.0,2.0,-20.0,-8.0,-25.0,-1.0,2022
2022058S17163,2022,SP,MM,EVA,2022-02-27 12:00:00,TS,-19.3,165.0,SH182022,25.0,1003.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-3.0,5.0,-7.0,5.0,-7.0,5.0,-9.0,5.0,-8.0,10.0,-12.0,10.0,-10.0,10.0,-10.0,20.0,-10.0,20.0,-18.0,20.0,-10.0,15.0,-11.0,10.0,-6.0,5.0,-11.0,5.0,-1.0,2022
2022058S17163,2022,SP,MM,EVA,2022-02-28 00:00:00,TS,-20.9,166.375,SH182022,25.0,1003.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-3.0,5.0,-7.0,5.0,-7.0,5.0,-9.0,5.0,-8.0,10.0,-12.0,10.0,-10.0,10.0,-10.0,20.0,-10.0,20.0,-18.0,20.0,-10.0,15.0,-11.0,10.0,-6.0,5.0,-11.0,5.0,-1.0,0.0,-2.0,0.0,-4.0,2022
2022058S17163,2022,SP,MM,EVA,2022-02-28 12:00:00,TS,-21.5,166.625,SH182022,25.0,1005.0,0.0,-1.0,0.0,-5.0,5.0,-9.0,5.0,-9.0,5.0,-11.0,5.0,-10.0,10.0,-14.0,10.0,-12.0,10.0,-12.0,20.0,-12.0,20.0,-20.0,20.0,-12.0,15.0,-13.0,10.0,-8.0,5.0,-13.0,5.0,-3.0,0.0,-4.0,0.0,-6.0,0.0,-4.0,0.0,-1.0,2022
2022058S17163,2022,SP,MM,EVA,2022-03-01 00:00:00,TS,-22.1,167.125,SH182022,25.0,1000.0,5.0,-4.0,5.0,-4.0,5.0,-6.0,5.0,-5.0,10.0,-9.0,10.0,-7.0,10.0,-7.0,20.0,-7.0,20.0,-15.0,20.0,-7.0,15.0,-8.0,10.0,-3.0,5.0,-8.0,5.0,2.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,2022
2022058S17163,2022,SP,MM,EVA,2022-03-01 12:00:00,TS,-24.1,168.25,SH182022,30.0,996.0,0.0,-2.0,0.0,-1.0,5.0,-5.0,5.0,-3.0,5.0,-3.0,15.0,-3.0,15.0,-11.0,15.0,-3.0,10.0,-4.0,5.0,1.0,0.0,-4.0,0.0,6.0,-5.0,5.0,-5.0,3.0,-5.0,5.0,-5.0,8.0,-5.0,8.0,-5.0,6.0,-5.0,5.0,-5.0,8.0,2022
2022065S16055,2022,SI,MM,GOMBE,2022-03-06 00:00:00,TS,-15.5,55.3125,SH192022,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,5.0,-4.0,10.0,-6.0,10.0,-6.0,0.0,-4.0,-5.0,-3.0,-5.0,-4.0,15.0,-9.0,20.0,-8.0,25.0,-13.0,25.0,-13.0,30.0,-16.0,45.0,-17.0,50.0,-26.0,60.0,-35.0,75.0,-46.0,2022
2022065S16055,2022,SI,MM,GOMBE,2022-03-06 12:00:00,TS,-15.3,53.6875,SH192022,25.0,1005.0,0.0,0.0,0.0,-1.0,0.0,-1.0,5.0,-4.0,10.0,-6.0,10.0,-6.0,0.0,-4.0,-5.0,-3.0,-5.0,-4.0,15.0,-9.0,20.0,-8.0,25.0,-13.0,25.0,-13.0,30.0,-16.0,45.0,-17.0,50.0,-26.0,60.0,-35.0,75.0,-46.0,55.0,-27.0,35.0,-14.0,2022
2022065S16055,2022,SI,MM,GOMBE,2022-03-07 00:00:00,TS,-15.4,52.6875,SH192022,25.0,1004.0,0.0,0.0,5.0,-3.0,10.0,-5.0,10.0,-5.0,0.0,-3.0,-5.0,-2.0,-5.0,-3.0,15.0,-8.0,20.0,-7.0,25.0,-12.0,25.0,-12.0,30.0,-15.0,45.0,-16.0,50.0,-25.0,60.0,-34.0,75.0,-45.0,55.0,-26.0,35.0,-13.0,15.0,-6.0,5.0,-3.0,2022
2022076S10126,2022,SI,WA,CHARLOTTE,2022-03-19 00:00:00,TS,-11.2,118.1875,SH212022,25.0,1003.0,0.0,-2.0,0.0,0.0,5.0,0.0,5.0,-3.0,10.0,-4.0,15.0,-6.0,30.0,-9.0,35.0,-13.0,35.0,-14.0,40.0,-16.0,55.0,-28.0,65.0,-36.0,65.0,-35.0,60.0,-33.0,55.0,-30.0,50.0,-25.0,40.0,-17.0,35.0,-15.0,25.0,-11.0,10.0,-2.0,2022
2022076S10126,2022,SI,WA,CHARLOTTE,2022-03-19 12:00:00,TS,-11.6,116.6875,SH212022,25.0,1003.0,5.0,0.0,5.0,-3.0,10.0,-4.0,15.0,-6.0,30.0,-9.0,35.0,-13.0,35.0,-14.0,40.0,-16.0,55.0,-28.0,65.0,-36.0,65.0,-35.0,60.0,-33.0,55.0,-30.0,50.0,-25.0,40.0,-17.0,35.0,-15.0,25.0,-11.0,10.0,-2.0,5.0,0.0,5.0,-1.0,2022
